?covp	?covplab	?humanp	?humanplab	?humanp2	?humanplab2	id	TDL
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	FKBP3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q00688	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	BCL2L1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q07817	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	GRIN2D^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13224	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	PRPF4B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13523	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	ADAM9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13443	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	RIPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q13546	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	POLA2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14181	Tbio
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	SCN5A^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q14524	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	ERBB4^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15303	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	TPSAB1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q15661	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	MARK2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q7KZI7	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	NDUFS3^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8N183	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	COQ8B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	NEK9^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q8TD19	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	SRPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99460	PSMD1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99460	Tbio
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	HDAC2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92769	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99720	SIGMAR1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99720	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99873	PRMT1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q99873	Tchem
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BQB6	VKORC1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BQB6	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	COQ8B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	COQ8B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	BCL2L2^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92843	Tchem
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	KCNH1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q92953	Tclin
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449623>	nsp5^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P07203>	gpx1_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	COQ8B^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96D53	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	FKBP10^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96AY3	Tbio
<http://identifiers.org/uniprot/P0DTD1-PRO_0000449633>	nsp16^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P61158>	arp3_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BU02	THTPA^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q9BU02	Tbio
<http://identifiers.org/uniprot/P0DTC2>	S protein^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/P35613>	basi_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	IL17RC^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96F46	Tclin
<http://identifiers.org/uniprot/P0DTC1-PRO_0000449645>	nsp11^^<http://www.w3.org/2001/XMLSchema#string>	<http://identifiers.org/uniprot/O75347>	tbca_human^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	SRPK1^^<http://www.w3.org/2001/XMLSchema#string>	UniProtKB:Q96SB4	Tchem
