id	name	category	TDL	provided_by
UniProtKB:P15538	CYP11B1	biolink:Protein	Tclin	drug_central
UniProtKB:P19099	CYP11B2	biolink:Protein	Tchem	drug_central
DrugCentral:1110	etonogestrel	biolink:Drug		drug_central
DrugCentral:1111	etoperidone	biolink:Drug		drug_central
DrugCentral:1112	etoposide	biolink:Drug		drug_central
UniProtKB:O15438	ABCC3	biolink:Protein	Tbio	drug_central
DrugCentral:1113	etoricoxib	biolink:Drug		drug_central
DrugCentral:1115	etravirine	biolink:Drug		drug_central
DrugCentral:1116	etretinate	biolink:Drug		drug_central
DrugCentral:1118	everolimus	biolink:Drug		drug_central
DrugCentral:1122	exemestane	biolink:Drug		drug_central
DrugCentral:1123	exenatide	biolink:Drug		drug_central
UniProtKB:P43220	GLP1R	biolink:Protein	Tclin	drug_central
DrugCentral:1125	ezetimibe	biolink:Drug		drug_central
UniProtKB:Q9UHC9	NPC1L1	biolink:Protein	Tclin	drug_central
DrugCentral:1126	fadrozole	biolink:Drug		drug_central
DrugCentral:1129	famotidine	biolink:Drug		drug_central
UniProtKB:P07900	HSP90AA1	biolink:Protein	Tchem	drug_central
DrugCentral:1130	famprofazone	biolink:Drug		drug_central
DrugCentral:1132	fasudil	biolink:Drug		drug_central
UniProtKB:P13500	CCL2	biolink:Protein	Tchem	drug_central
UniProtKB:Q13464	ROCK1	biolink:Protein	Tclin	drug_central
UniProtKB:Q02156	PRKCE	biolink:Protein	Tchem	drug_central
UniProtKB:O75582	RPS6KA5	biolink:Protein	Tchem	drug_central
UniProtKB:Q15746	MYLK	biolink:Protein	Tchem	drug_central
UniProtKB:O75116	ROCK2	biolink:Protein	Tclin	drug_central
UniProtKB:Q16513	PKN2	biolink:Protein	Tchem	drug_central
UniProtKB:Q16512	PKN1	biolink:Protein	Tchem	drug_central
UniProtKB:P17612	PRKACA	biolink:Protein	Tchem	drug_central
DrugCentral:1137	febuxostat	biolink:Drug		drug_central
DrugCentral:1140	felbamate	biolink:Drug		drug_central
DrugCentral:1141	felbinac	biolink:Drug		drug_central
DrugCentral:1142	felodipine	biolink:Drug		drug_central
UniProtKB:P13569	CFTR	biolink:Protein	Tclin	drug_central
DrugCentral:1145	fenbufen	biolink:Drug		drug_central
DrugCentral:1148	fendiline	biolink:Drug		drug_central
DrugCentral:1150	fenfluramine	biolink:Drug		drug_central
DrugCentral:1152	fenofibrate	biolink:Drug		drug_central
DrugCentral:1153	fenoldopam	biolink:Drug		drug_central
DrugCentral:1154	fenoprofen	biolink:Drug		drug_central
UniProtKB:Q8N695	SLC5A8	biolink:Protein	Tbio	drug_central
DrugCentral:1155	fenoterol	biolink:Drug		drug_central
DrugCentral:1164	fentanyl	biolink:Drug		drug_central
DrugCentral:1165	fentiazac	biolink:Drug		drug_central
DrugCentral:1170	fexofenadine	biolink:Drug		drug_central
UniProtKB:P46721	SLCO1A2	biolink:Protein	Tbio	drug_central
DrugCentral:1171	finasteride	biolink:Drug		drug_central
UniProtKB:P14060	HSD3B1	biolink:Protein	Tchem	drug_central
DrugCentral:1175	flavoxate	biolink:Drug		drug_central
DrugCentral:1176	flecainide	biolink:Drug		drug_central
DrugCentral:1178	floctafenine	biolink:Drug		drug_central
DrugCentral:1180	flopropione	biolink:Drug		drug_central
DrugCentral:1183	floxacillin	biolink:Drug		drug_central
DrugCentral:1184	floxuridine	biolink:Drug		drug_central
DrugCentral:1187	fluconazole	biolink:Drug		drug_central
DrugCentral:1188	flucytosine	biolink:Drug		drug_central
DrugCentral:1189	fludarabine phosphate	biolink:Drug		drug_central
DrugCentral:1191	fludrocortisone acetate	biolink:Drug		drug_central
DrugCentral:1193	flufenamic acid	biolink:Drug		drug_central
UniProtKB:Q9NYV8	TAS2R14	biolink:Protein	Tbio	drug_central
UniProtKB:Q9NZQ8	TRPM5	biolink:Protein	Tbio	drug_central
UniProtKB:P52895	AKR1C2	biolink:Protein	Tchem	drug_central
UniProtKB:Q6UVM3	KCNT2	biolink:Protein	Tbio	drug_central
DrugCentral:1195	flumazenil	biolink:Drug		drug_central
DrugCentral:1198	flumetasone pivalate	biolink:Drug		drug_central
DrugCentral:1200	flunarizine	biolink:Drug		drug_central
UniProtKB:Q9P0X4	CACNA1I	biolink:Protein	Tclin	drug_central
UniProtKB:Q00975	CACNA1B	biolink:Protein	Tclin	drug_central
UniProtKB:Q9Y256	RCE1	biolink:Protein	Tchem	drug_central
DrugCentral:1201	flunisolide	biolink:Drug		drug_central
DrugCentral:1202	flunitrazepam	biolink:Drug		drug_central
DrugCentral:1204	fluocinolone acetonide	biolink:Drug		drug_central
DrugCentral:1205	fluocinonide	biolink:Drug		drug_central
DrugCentral:1207	fluorescein	biolink:Drug		drug_central
UniProtKB:Q99873	PRMT1	biolink:Protein	Tchem	drug_central
DrugCentral:1208	fluorometholone	biolink:Drug		drug_central
DrugCentral:1209	fluoxetine	biolink:Drug		drug_central
DrugCentral:1210	fluoxymesterone	biolink:Drug		drug_central
DrugCentral:1211	flupentixol	biolink:Drug		drug_central
DrugCentral:1212	fluphenazine	biolink:Drug		drug_central
DrugCentral:1213	fluphenazine decanoate	biolink:Drug		drug_central
DrugCentral:1214	fluphenazine enanthate	biolink:Drug		drug_central
DrugCentral:1215	flupirtine	biolink:Drug		drug_central
UniProtKB:O43526	KCNQ2	biolink:Protein	Tclin	drug_central
UniProtKB:O43525	KCNQ3	biolink:Protein	Tclin	drug_central
DrugCentral:1216	fluprednisolone	biolink:Drug		drug_central
DrugCentral:1217	fludroxycortide	biolink:Drug		drug_central
DrugCentral:1218	flurazepam	biolink:Drug		drug_central
DrugCentral:1219	flurbiprofen	biolink:Drug		drug_central
DrugCentral:1222	fluspirilene	biolink:Drug		drug_central
DrugCentral:1223	flutamide	biolink:Drug		drug_central
DrugCentral:1225	fluticasone propionate	biolink:Drug		drug_central
UniProtKB:P47712	PLA2G4A	biolink:Protein	Tchem	drug_central
DrugCentral:1227	flutrimazole	biolink:Drug		drug_central
DrugCentral:1229	fluvastatin	biolink:Drug		drug_central
DrugCentral:1230	fluvoxamine	biolink:Drug		drug_central
DrugCentral:1231	folic acid	biolink:Drug		drug_central
DrugCentral:1232	leucovorin	biolink:Drug		drug_central
DrugCentral:1233	fomepizole	biolink:Drug		drug_central
UniProtKB:P00325	ADH1A	biolink:Protein	Tclin	drug_central
UniProtKB:P00326	ADH1B	biolink:Protein	Tclin	drug_central
UniProtKB:P07327	ADH1C	biolink:Protein	Tclin	drug_central
DrugCentral:1236	fondaparinux	biolink:Drug		drug_central
UniProtKB:P01008	SERPINC1	biolink:Protein	Tclin	drug_central
DrugCentral:1238	formestane	biolink:Drug		drug_central
DrugCentral:1239	formoterol	biolink:Drug		drug_central
DrugCentral:1245	fosinopril	biolink:Drug		drug_central
DrugCentral:1247	fosphenytoin	biolink:Drug		drug_central
DrugCentral:1251	frovatriptan	biolink:Drug		drug_central
DrugCentral:1255	fulvestrant	biolink:Drug		drug_central
UniProtKB:P34913	EPHX2	biolink:Protein	Tchem	drug_central
DrugCentral:1256	furaltadone	biolink:Drug		drug_central
DrugCentral:1258	furosemide	biolink:Drug		drug_central
DrugCentral:1261	fusidic acid	biolink:Drug		drug_central
DrugCentral:1262	aminobutyric acid	biolink:Drug		drug_central
UniProtKB:P24046	GABRR1	biolink:Protein	Tchem	drug_central
UniProtKB:P48066	SLC6A11	biolink:Protein	Tbio	drug_central
UniProtKB:P48065	SLC6A12	biolink:Protein	Tchem	drug_central
DrugCentral:1264	gabapentin	biolink:Drug		drug_central
UniProtKB:Q01650	SLC7A5	biolink:Protein	Tbio	drug_central
UniProtKB:Q9NY47	CACNA2D2	biolink:Protein	Tclin	drug_central
DrugCentral:1272	galantamine	biolink:Drug		drug_central
DrugCentral:1273	gallamine	biolink:Drug		drug_central
DrugCentral:1275	gallopamil	biolink:Drug		drug_central
DrugCentral:1276	gamolenic acid	biolink:Drug		drug_central
UniProtKB:P13726	F3	biolink:Protein	Tchem	drug_central
DrugCentral:1277	ganciclovir	biolink:Drug		drug_central
UniProtKB:P41594	GRM5	biolink:Protein	Tchem	drug_central
UniProtKB:Q13255	GRM1	biolink:Protein	Tchem	drug_central
DrugCentral:1279	ganirelix	biolink:Drug		drug_central
DrugCentral:1282	gefitinib	biolink:Drug		drug_central
UniProtKB:Q86V86	PIM3	biolink:Protein	Tchem	drug_central
UniProtKB:Q15139	PRKD1	biolink:Protein	Tchem	drug_central
UniProtKB:P15735	PHKG2	biolink:Protein	Tchem	drug_central
UniProtKB:Q9NWZ3	IRAK4	biolink:Protein	Tchem	drug_central
UniProtKB:P51617	IRAK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q16816	PHKG1	biolink:Protein	Tchem	drug_central
UniProtKB:Q9Y616	IRAK3	biolink:Protein	Tchem	drug_central
UniProtKB:P50613	CDK7	biolink:Protein	Tchem	drug_central
UniProtKB:Q16659	MAPK6	biolink:Protein	Tbio	drug_central
UniProtKB:Q9C098	DCLK3	biolink:Protein	Tchem	drug_central
UniProtKB:Q9H093	NUAK2	biolink:Protein	Tchem	drug_central
UniProtKB:O96017	CHEK2	biolink:Protein	Tchem	drug_central
DrugCentral:1283	gemcitabine	biolink:Drug		drug_central
UniProtKB:P30085	CMPK1	biolink:Protein	Tbio	drug_central
DrugCentral:1285	gemfibrozil	biolink:Drug		drug_central
UniProtKB:P10632	CYP2C8	biolink:Protein	Tbio	drug_central
DrugCentral:1291	gestodene	biolink:Drug		drug_central
DrugCentral:1292	gestrinone	biolink:Drug		drug_central
DrugCentral:1293	gimeracil	biolink:Drug		drug_central
UniProtKB:Q12882	DPYD	biolink:Protein	Tclin	drug_central
DrugCentral:1297	glafenine	biolink:Drug		drug_central
DrugCentral:1298	glibornuride	biolink:Drug		drug_central
UniProtKB:O60706	ABCC9	biolink:Protein	Tclin	drug_central
DrugCentral:1299	gliclazide	biolink:Drug		drug_central
DrugCentral:1300	glimepiride	biolink:Drug		drug_central
DrugCentral:1301	glipizide	biolink:Drug		drug_central
DrugCentral:1302	gliquidone	biolink:Drug		drug_central
DrugCentral:1305	glisoxepide	biolink:Drug		drug_central
DrugCentral:1310	glutamic acid	biolink:Drug		drug_central
UniProtKB:O00222	GRM8	biolink:Protein	Tchem	drug_central
UniProtKB:Q14832	GRM3	biolink:Protein	Tchem	drug_central
UniProtKB:P49448	GLUD2	biolink:Protein	Tbio	drug_central
UniProtKB:P00367	GLUD1	biolink:Protein	Tbio	drug_central
UniProtKB:Q16099	GRIK4	biolink:Protein	Tclin	drug_central
UniProtKB:Q14831	GRM7	biolink:Protein	Tbio	drug_central
UniProtKB:P43005	SLC1A1	biolink:Protein	Tchem	drug_central
UniProtKB:Q14416	GRM2	biolink:Protein	Tchem	drug_central
UniProtKB:P39086	GRIK1	biolink:Protein	Tclin	drug_central
UniProtKB:Q16478	GRIK5	biolink:Protein	Tclin	drug_central
UniProtKB:Q13003	GRIK3	biolink:Protein	Tclin	drug_central
UniProtKB:Q13002	GRIK2	biolink:Protein	Tclin	drug_central
UniProtKB:Q14833	GRM4	biolink:Protein	Tchem	drug_central
UniProtKB:O15303	GRM6	biolink:Protein	Tbio	drug_central
UniProtKB:P43003	SLC1A3	biolink:Protein	Tchem	drug_central
UniProtKB:P43004	SLC1A2	biolink:Protein	Tchem	drug_central
DrugCentral:1312	glutathione	biolink:Drug		drug_central
UniProtKB:Q9Y2Q3	GSTK1	biolink:Protein	Tchem	drug_central
DrugCentral:1313	glutethimide	biolink:Drug		drug_central
DrugCentral:1314	glibenclamide	biolink:Drug		drug_central
DrugCentral:1319	glycine	biolink:Drug		drug_central
UniProtKB:P48067	SLC6A9	biolink:Protein	Tchem	drug_central
DrugCentral:1325	glycyrrhizic acid	biolink:Drug		drug_central
DrugCentral:1327	goserelin	biolink:Drug		drug_central
DrugCentral:1328	gossypol	biolink:Drug		drug_central
UniProtKB:Q07817	BCL2L1	biolink:Protein	Tchem	drug_central
UniProtKB:P52732	KIF11	biolink:Protein	Tchem	drug_central
UniProtKB:Q92843	BCL2L2	biolink:Protein	Tchem	drug_central
UniProtKB:Q07820	MCL1	biolink:Protein	Tchem	drug_central
UniProtKB:P29372	MPG	biolink:Protein	Tchem	drug_central
DrugCentral:1329	granisetron	biolink:Drug		drug_central
DrugCentral:1330	grepafloxacin	biolink:Drug		drug_central
DrugCentral:1331	griseofulvin	biolink:Drug		drug_central
DrugCentral:1334	guaiacol	biolink:Drug		drug_central
DrugCentral:1339	guanadrel	biolink:Drug		drug_central
DrugCentral:1342	guanethidine	biolink:Drug		drug_central
DrugCentral:1343	guanfacine	biolink:Drug		drug_central
DrugCentral:1344	guanidine	biolink:Drug		drug_central
UniProtKB:P16389	KCNA3	biolink:Protein	Tclin	drug_central
UniProtKB:P17658	KCNA4	biolink:Protein	Tclin	drug_central
UniProtKB:P22459	KCNA6	biolink:Protein	Tclin	drug_central
UniProtKB:P48547	KCNB1	biolink:Protein	Tclin	drug_central
UniProtKB:P51787	KCNB2	biolink:Protein	Tclin	drug_central
UniProtKB:Q03721	KCNC2	biolink:Protein	Tclin	drug_central
UniProtKB:Q14003	KCND1	biolink:Protein	Tclin	drug_central
UniProtKB:Q14721	KCND2	biolink:Protein	Tclin	drug_central
UniProtKB:Q16322	KCND3	biolink:Protein	Tclin	drug_central
UniProtKB:Q6PIU1	KCNF1	biolink:Protein	Tclin	drug_central
UniProtKB:Q8NCM2	KCNG1	biolink:Protein	Tclin	drug_central
UniProtKB:Q8TAE7	KCNG2	biolink:Protein	Tclin	drug_central
UniProtKB:Q8TDN1	KCNG3	biolink:Protein	Tclin	drug_central
UniProtKB:Q8TDN2	KCNG4	biolink:Protein	Tclin	drug_central
UniProtKB:Q92953	KCNH1	biolink:Protein	Tclin	drug_central
UniProtKB:Q96KK3	KCNH2	biolink:Protein	Tclin	drug_central
UniProtKB:Q96L42	KCNH3	biolink:Protein	Tclin	drug_central
UniProtKB:Q96PR1	KCNH4	biolink:Protein	Tclin	drug_central
UniProtKB:Q9BQ31	KCNH6	biolink:Protein	Tclin	drug_central
UniProtKB:Q9H252	KCNH7	biolink:Protein	Tclin	drug_central
UniProtKB:Q9H3M0	KCNH8	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NR82	KCNQ1	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NS40	KCNQ2	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NSA2	KCNQ3	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NZV8	KCNQ4	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UIX4	KCNQ5	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UJ96	KCNS1	biolink:Protein	Tclin	drug_central
UniProtKB:Q9ULD8	KCNS3	biolink:Protein	Tclin	drug_central
UniProtKB:Q9ULS6	KCNV1	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UQ05	KCNV2	biolink:Protein	Tclin	drug_central
DrugCentral:1348	halazepam	biolink:Drug		drug_central
DrugCentral:1349	ulobetasol propionate	biolink:Drug		drug_central
DrugCentral:1350	halofantrine	biolink:Drug		drug_central
DrugCentral:1353	haloperidol	biolink:Drug		drug_central
DrugCentral:1354	halopredone acetate	biolink:Drug		drug_central
DrugCentral:1355	haloprogin	biolink:Drug		drug_central
DrugCentral:1356	halothane	biolink:Drug		drug_central
DrugCentral:1358	heparin	biolink:Drug		drug_central
DrugCentral:1362	hesperetin	biolink:Drug		drug_central
UniProtKB:Q16678	CYP1B1	biolink:Protein	Tchem	drug_central
UniProtKB:P49841	GSK3B	biolink:Protein	Tclin	drug_central
DrugCentral:1364	hexachlorophene	biolink:Drug		drug_central
UniProtKB:P55072	VCP	biolink:Protein	Tchem	drug_central
DrugCentral:1365	hexafluronium	biolink:Drug		drug_central
DrugCentral:1366	hexamethonium	biolink:Drug		drug_central
UniProtKB:Q15825	CHRNA6	biolink:Protein	Tchem	drug_central
DrugCentral:1368	hexestrol	biolink:Drug		drug_central
DrugCentral:1369	hexobarbital	biolink:Drug		drug_central
DrugCentral:1370	hexobendine	biolink:Drug		drug_central
DrugCentral:1371	hexocyclium	biolink:Drug		drug_central
DrugCentral:1373	hexylcaine	biolink:Drug		drug_central
DrugCentral:1374	hexylresorcinol	biolink:Drug		drug_central
UniProtKB:P14679	TYR	biolink:Protein	Tclin	drug_central
DrugCentral:1375	histamine	biolink:Drug		drug_central
DrugCentral:1379	homatropine	biolink:Drug		drug_central
DrugCentral:1384	hydralazine	biolink:Drug		drug_central
UniProtKB:Q92736	RYR2	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UBC3	DNMT3B	biolink:Protein	Tchem	drug_central
DrugCentral:1385	hydrochlorothiazide	biolink:Drug		drug_central
DrugCentral:1386	hydrocodone	biolink:Drug		drug_central
DrugCentral:1387	hydrocortamate	biolink:Drug		drug_central
DrugCentral:1388	hydrocortisone	biolink:Drug		drug_central
DrugCentral:1390	hydrocortisone cypionate	biolink:Drug		drug_central
DrugCentral:1392	hydroflumethiazide	biolink:Drug		drug_central
DrugCentral:1393	hydromorphone	biolink:Drug		drug_central
DrugCentral:1394	hydroxyamfetamine	biolink:Drug		drug_central
DrugCentral:1395	hydroxychloroquine	biolink:Drug		drug_central
UniProtKB:P69905	HBA1	biolink:Protein	Tclin	drug_central
UniProtKB:Q9NYK1	TLR7	biolink:Protein	Tclin	drug_central
DrugCentral:1399	hydroxycarbamide	biolink:Drug		drug_central
DrugCentral:1400	hydroxyzine	biolink:Drug		drug_central
DrugCentral:1401	hymecromone	biolink:Drug		drug_central
DrugCentral:1402	hyoscyamine	biolink:Drug		drug_central
DrugCentral:1404	ibandronic acid	biolink:Drug		drug_central
UniProtKB:O95749	GGPS1	biolink:Protein	Tchem	drug_central
DrugCentral:1406	ibudilast	biolink:Drug		drug_central
DrugCentral:1407	ibuprofen	biolink:Drug		drug_central
DrugCentral:1412	ibutilide	biolink:Drug		drug_central
DrugCentral:1413	icosapent ethyl	biolink:Drug		drug_central
UniProtKB:O75907	DGAT1	biolink:Protein	Tclin	drug_central
DrugCentral:1414	idarubicin	biolink:Drug		drug_central
DrugCentral:1416	idebenone	biolink:Drug		drug_central
DrugCentral:1417	idoxuridine	biolink:Drug		drug_central
DrugCentral:1419	ifenprodil	biolink:Drug		drug_central
DrugCentral:1422	iloprost	biolink:Drug		drug_central
DrugCentral:1423	imatinib	biolink:Drug		drug_central
UniProtKB:P06213	INSR	biolink:Protein	Tclin	drug_central
UniProtKB:Q14680	MELK	biolink:Protein	Tchem	drug_central
UniProtKB:P49759	CLK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q9HAZ1	CLK4	biolink:Protein	Tchem	drug_central
UniProtKB:Q15046	KARS	biolink:Protein	Tchem	drug_central
UniProtKB:P45983	MAPK8	biolink:Protein	Tchem	drug_central
UniProtKB:Q9BWU1	CDK19	biolink:Protein	Tchem	drug_central
DrugCentral:1424	imidapril	biolink:Drug		drug_central
DrugCentral:1427	imipramine	biolink:Drug		drug_central
DrugCentral:1429	imiquimod	biolink:Drug		drug_central
DrugCentral:1431	incadronic acid	biolink:Drug		drug_central
DrugCentral:1433	indapamide	biolink:Drug		drug_central
DrugCentral:1434	indecainide	biolink:Drug		drug_central
DrugCentral:1436	indenolol	biolink:Drug		drug_central
DrugCentral:1437	indinavir	biolink:Drug		drug_central
DrugCentral:1438	indisetron	biolink:Drug		drug_central
DrugCentral:1439	indobufen	biolink:Drug		drug_central
DrugCentral:1440	indomethacin	biolink:Drug		drug_central
UniProtKB:O14684	PTGES	biolink:Protein	Tchem	drug_central
UniProtKB:P17516	AKR1C4	biolink:Protein	Tbio	drug_central
UniProtKB:Q9BPW9	DHRS9	biolink:Protein	Tbio	drug_central
DrugCentral:1443	indoramin	biolink:Drug		drug_central
DrugCentral:1446	intoplicine	biolink:Drug		drug_central
DrugCentral:1457	diiodohydroxyquinoline	biolink:Drug		drug_central
DrugCentral:1475	ipratropium	biolink:Drug		drug_central
DrugCentral:1477	ipriflavone	biolink:Drug		drug_central
DrugCentral:1478	iprindole	biolink:Drug		drug_central
DrugCentral:1480	iproniazid	biolink:Drug		drug_central
DrugCentral:1481	irbesartan	biolink:Drug		drug_central
DrugCentral:1482	irinotecan	biolink:Drug		drug_central
DrugCentral:1483	irofulven	biolink:Drug		drug_central
DrugCentral:1490	isocarboxazid	biolink:Drug		drug_central
DrugCentral:1491	isoetarine	biolink:Drug		drug_central
DrugCentral:1493	isoflurane	biolink:Drug		drug_central
DrugCentral:1494	fluostigmine	biolink:Drug		drug_central
DrugCentral:1497	isoniazid	biolink:Drug		drug_central
DrugCentral:1499	isoprenaline	biolink:Drug		drug_central
DrugCentral:1500	isopropamide	biolink:Drug		drug_central
DrugCentral:1505	isosorbide dinitrate	biolink:Drug		drug_central
UniProtKB:O75343	GUCY1A2	biolink:Protein	Tclin	drug_central
UniProtKB:P33402	GUCY1A3	biolink:Protein	Tclin	drug_central
UniProtKB:Q02108	GUCY1B2	biolink:Protein	Tclin	drug_central
UniProtKB:Q02153	GUCY1B3	biolink:Protein	Tclin	drug_central
UniProtKB:P16066	NPR1	biolink:Protein	Tclin	drug_central
DrugCentral:1506	isosorbide mononitrate	biolink:Drug		drug_central
DrugCentral:1508	isotretinoin	biolink:Drug		drug_central
UniProtKB:O14756	HSD17B6	biolink:Protein	Tbio	drug_central
UniProtKB:Q92781	RDH5	biolink:Protein	Tbio	drug_central
UniProtKB:P08319	ADH4	biolink:Protein	Tbio	drug_central
DrugCentral:1509	isoxicam	biolink:Drug		drug_central
DrugCentral:1511	isradipine	biolink:Drug		drug_central
DrugCentral:1513	itraconazole	biolink:Drug		drug_central
DrugCentral:1517	ixabepilone	biolink:Drug		drug_central
DrugCentral:1523	ketamine	biolink:Drug		drug_central
DrugCentral:1524	ketanserin	biolink:Drug		drug_central
UniProtKB:P54219	SLC18A1	biolink:Protein	Tchem	drug_central
DrugCentral:1526	ketobemidone	biolink:Drug		drug_central
DrugCentral:1527	ketoconazole	biolink:Drug		drug_central
UniProtKB:Q07973	CYP24A1	biolink:Protein	Tchem	drug_central
UniProtKB:P08686	CYP21A2	biolink:Protein	Tbio	drug_central
DrugCentral:1528	ketoprofen	biolink:Drug		drug_central
DrugCentral:1529	ketorolac	biolink:Drug		drug_central
DrugCentral:1530	ketotifen	biolink:Drug		drug_central
DrugCentral:1531	labetalol	biolink:Drug		drug_central
DrugCentral:1532	lacidipine	biolink:Drug		drug_central
DrugCentral:1535	lactose	biolink:Drug		drug_central
UniProtKB:O00182	LGALS9	biolink:Protein	Tchem	drug_central
UniProtKB:O00214	LGALS8	biolink:Protein	Tchem	drug_central
DrugCentral:1539	lamivudine	biolink:Drug		drug_central
DrugCentral:1540	lamotrigine	biolink:Drug		drug_central
DrugCentral:1545	landiolol	biolink:Drug		drug_central
DrugCentral:1546	lanreotide	biolink:Drug		drug_central
UniProtKB:P30872	SSTR1	biolink:Protein	Tclin	drug_central
UniProtKB:P30874	SSTR2	biolink:Protein	Tclin	drug_central
UniProtKB:P32745	SSTR3	biolink:Protein	Tclin	drug_central
DrugCentral:1547	lansoprazole	biolink:Drug		drug_central
UniProtKB:P10636	MAPT	biolink:Protein	Tchem	drug_central
UniProtKB:Q8TCT1	PHOSPHO1	biolink:Protein	Tchem	drug_central
DrugCentral:1548	lapatinib	biolink:Drug		drug_central
